userid,rating,itemtype,age,gender,occupation,zipcode,timestamp
324,4,Form,21,F,student,2176,880575715
324,5,Form,21,F,student,2176,880575531
324,5,Photo,21,F,student,2176,880575589
324,4,Document,21,F,student,2176,880575589
324,5,Document,21,F,student,2176,880575449
324,3,Document,21,F,student,2176,880575045
324,5,Menu,21,F,student,2176,880575618
325,3,Layout,48,M,technician,2139,891478239
325,4,Layout,48,M,technician,2139,891478627
325,2,Layout,48,M,technician,2139,891478944
325,3,Adventure,48,M,technician,2139,891478627
325,1,Adventure,48,M,technician,2139,891478772
325,5,Adventure,48,M,technician,2139,891478006
325,4,Button,48,M,technician,2139,891478910
325,5,Button,48,M,technician,2139,891478199
325,3,Button,48,M,technician,2139,891478796
325,2,Button,48,M,technician,2139,891477489
325,4,Search,48,M,technician,2139,891478006
325,3,Search,48,M,technician,2139,891478557
325,5,Search,48,M,technician,2139,891478529
325,2,Search,48,M,technician,2139,891478665
325,4,Contact,48,M,technician,2139,891478504
325,3,Contact,48,M,technician,2139,891480086
325,2,Contact,48,M,technician,2139,891478276
325,3,Question,48,M,technician,2139,891478455
325,4,Question,48,M,technician,2139,891478504
325,5,Question,48,M,technician,2139,891478480
325,4,Color,48,M,technician,2139,891479058
325,5,Color,48,M,technician,2139,891478079
325,3,Color,48,M,technician,2139,891479564
325,1,Header,48,M,technician,2139,891478981
325,4,Header,48,M,technician,2139,891478180
325,3,Header,48,M,technician,2139,891480086
325,5,Header,48,M,technician,2139,891478376
325,4,Report,48,M,technician,2139,891478333
325,5,Report,48,M,technician,2139,891479244
325,2,Report,48,M,technician,2139,891479102
325,3,Report,48,M,technician,2139,891478079
325,1,Home,48,M,technician,2139,891480034
325,4,Home,48,M,technician,2139,891477567
325,3,Home,48,M,technician,2139,891477660
325,2,Home,48,M,technician,2139,891478006
325,5,Content,48,M,technician,2139,891478099
325,3,Content,48,M,technician,2139,891478665
325,4,Content,48,M,technician,2139,891477905
325,4,Link,48,M,technician,2139,891478504
325,3,Link,48,M,technician,2139,891477638
325,4,Space,48,M,technician,2139,891478557
325,1,Space,48,M,technician,2139,891480115
325,3,Space,48,M,technician,2139,891479038
325,4,unknown,48,M,technician,2139,891478079
325,3,unknown,48,M,technician,2139,891479681
325,5,unknown,48,M,technician,2139,891478307
325,2,unknown,48,M,technician,2139,891478895
325,3,Animation,48,M,technician,2139,891477537
325,4,Animation,48,M,technician,2139,891479890
325,5,Animation,48,M,technician,2139,891478159
325,4,Form,48,M,technician,2139,891478219
325,3,Form,48,M,technician,2139,891478376
325,1,Form,48,M,technician,2139,891479017
325,2,Form,48,M,technician,2139,891479962
325,5,Photo,48,M,technician,2139,891478028
325,3,Photo,48,M,technician,2139,891477980
325,1,Photo,48,M,technician,2139,891479017
325,2,Photo,48,M,technician,2139,891479102
325,4,Document,48,M,technician,2139,891478333
325,1,Document,48,M,technician,2139,891479292
325,4,Menu,48,M,technician,2139,891478140
325,3,Menu,48,M,technician,2139,891479737
325,5,Menu,48,M,technician,2139,891478140
325,2,Menu,48,M,technician,2139,891478528
326,2,Layout,41,M,administrator,15235,879875457
326,3,Layout,41,M,administrator,15235,879876975
326,1,Layout,41,M,administrator,15235,879877159
326,5,Layout,41,M,administrator,15235,879875778
326,4,Layout,41,M,administrator,15235,879875724
326,5,Adventure,41,M,administrator,15235,879875644
326,2,Adventure,41,M,administrator,15235,879875271
326,3,Adventure,41,M,administrator,15235,879876861
326,4,Adventure,41,M,administrator,15235,879874897
326,3,Button,41,M,administrator,15235,879877433
326,5,Button,41,M,administrator,15235,879875552
326,2,Button,41,M,administrator,15235,879875572
326,4,Button,41,M,administrator,15235,879875483
326,1,Button,41,M,administrator,15235,879875457
326,3,Search,41,M,administrator,15235,879876941
326,4,Search,41,M,administrator,15235,879875751
326,2,Search,41,M,administrator,15235,879877326
326,2,Contact,41,M,administrator,15235,879875243
326,4,Contact,41,M,administrator,15235,879875691
326,3,Contact,41,M,administrator,15235,879877387
326,5,Contact,41,M,administrator,15235,879874860
326,2,Question,41,M,administrator,15235,879877326
326,4,Question,41,M,administrator,15235,879876327
326,1,Question,41,M,administrator,15235,879875507
326,3,Question,41,M,administrator,15235,879875778
326,5,Question,41,M,administrator,15235,879874964
326,3,Color,41,M,administrator,15235,879876235
326,2,Color,41,M,administrator,15235,879875399
326,5,Color,41,M,administrator,15235,879875724
326,1,Color,41,M,administrator,15235,879875151
326,4,Color,41,M,administrator,15235,879877413
326,4,Header,41,M,administrator,15235,879876235
326,2,Header,41,M,administrator,15235,879877264
326,3,Header,41,M,administrator,15235,879876300
326,5,Header,41,M,administrator,15235,879876141
326,1,Header,41,M,administrator,15235,879875243
326,2,Report,41,M,administrator,15235,879877433
326,1,Report,41,M,administrator,15235,879876688
326,5,Report,41,M,administrator,15235,879875083
326,4,Report,41,M,administrator,15235,879874825
326,3,Report,41,M,administrator,15235,879876976
326,4,Home,41,M,administrator,15235,879875203
326,5,Home,41,M,administrator,15235,879875112
326,3,Home,41,M,administrator,15235,879877005
326,4,Content,41,M,administrator,15235,879875398
326,3,Content,41,M,administrator,15235,879875534
326,2,Content,41,M,administrator,15235,879874897
326,5,Content,41,M,administrator,15235,879874825
326,4,Link,41,M,administrator,15235,879877073
326,2,Link,41,M,administrator,15235,879877264
326,3,Link,41,M,administrator,15235,879875112
326,1,Link,41,M,administrator,15235,879877039
326,4,Space,41,M,administrator,15235,879877005
326,5,Space,41,M,administrator,15235,879876114
326,2,Space,41,M,administrator,15235,879876861
326,3,Space,41,M,administrator,15235,879875271
326,1,Space,41,M,administrator,15235,879877198
326,4,unknown,41,M,administrator,15235,879877004
326,2,unknown,41,M,administrator,15235,879875112
326,3,unknown,41,M,administrator,15235,879877005
326,1,unknown,41,M,administrator,15235,879876975
326,1,Animation,41,M,administrator,15235,879874964
326,3,Animation,41,M,administrator,15235,879876327
326,4,Animation,41,M,administrator,15235,879875852
326,5,Animation,41,M,administrator,15235,879877284
326,4,Form,41,M,administrator,15235,879875592
326,5,Form,41,M,administrator,15235,879877143
326,2,Form,41,M,administrator,15235,879877349
326,3,Form,41,M,administrator,15235,879875533
326,3,Photo,41,M,administrator,15235,879877039
326,2,Photo,41,M,administrator,15235,879877235
326,5,Photo,41,M,administrator,15235,879875112
326,4,Photo,41,M,administrator,15235,879875724
326,4,Document,41,M,administrator,15235,879875724
326,1,Document,41,M,administrator,15235,879875723
326,3,Document,41,M,administrator,15235,879876688
326,2,Document,41,M,administrator,15235,879876235
326,5,Document,41,M,administrator,15235,879875175
326,2,Menu,41,M,administrator,15235,879876975
326,3,Menu,41,M,administrator,15235,879874964
326,5,Menu,41,M,administrator,15235,879875203
326,4,Menu,41,M,administrator,15235,879875203
326,1,Menu,41,M,administrator,15235,879877198
327,3,Layout,22,M,student,11101,887737629
327,2,Layout,22,M,student,11101,887744205
327,4,Layout,22,M,student,11101,887818783
327,5,Layout,22,M,student,11101,887745774
327,1,Layout,22,M,student,11101,887743705
327,4,Adventure,22,M,student,11101,887820293
327,2,Adventure,22,M,student,11101,887819354
327,3,Adventure,22,M,student,11101,887819316
327,5,Adventure,22,M,student,11101,887820828
327,2,Button,22,M,student,11101,887819507
327,4,Button,22,M,student,11101,887745494
327,5,Button,22,M,student,11101,887819161
327,3,Button,22,M,student,11101,887745303
327,2,Search,22,M,student,11101,887820226
327,4,Search,22,M,student,11101,887822832
327,3,Search,22,M,student,11101,887822681
327,5,Search,22,M,student,11101,887820828
327,2,Contact,22,M,student,11101,887743600
327,4,Contact,22,M,student,11101,887744240
327,3,Contact,22,M,student,11101,887820385
327,2,Question,22,M,student,11101,887818540
327,4,Question,22,M,student,11101,887819316
327,3,Question,22,M,student,11101,887743705
327,1,Question,22,M,student,11101,887743705
327,4,Color,22,M,student,11101,887747617
327,2,Color,22,M,student,11101,887745891
327,3,Color,22,M,student,11101,887745911
327,4,Header,22,M,student,11101,887748006
327,3,Header,22,M,student,11101,887819538
327,2,Report,22,M,student,11101,887744205
327,3,Report,22,M,student,11101,887746665
327,4,Report,22,M,student,11101,887819161
327,2,Home,22,M,student,11101,887745840
327,5,Home,22,M,student,11101,887820828
327,3,Home,22,M,student,11101,887820385
327,4,Home,22,M,student,11101,887819860
327,2,Content,22,M,student,11101,887745805
327,4,Content,22,M,student,11101,887820761
327,3,Content,22,M,student,11101,887743986
327,5,Content,22,M,student,11101,887820828
327,4,Link,22,M,student,11101,887747338
327,2,Link,22,M,student,11101,887743541
327,1,Link,22,M,student,11101,887743815
327,3,Link,22,M,student,11101,887820341
327,4,Space,22,M,student,11101,887820293
327,3,Space,22,M,student,11101,887819316
327,2,Space,22,M,student,11101,887747971
327,5,Space,22,M,student,11101,887820828
327,1,Space,22,M,student,11101,887737355
327,4,unknown,22,M,student,11101,887745272
327,3,unknown,22,M,student,11101,887820761
327,4,Animation,22,M,student,11101,887819411
327,2,Animation,22,M,student,11101,887820448
327,5,Animation,22,M,student,11101,887745840
327,3,Animation,22,M,student,11101,887745840
327,2,Form,22,M,student,11101,887819316
327,1,Form,22,M,student,11101,887819316
327,4,Form,22,M,student,11101,887745537
327,5,Form,22,M,student,11101,887745774
327,3,Form,22,M,student,11101,887820171
327,3,Photo,22,M,student,11101,887820545
327,2,Photo,22,M,student,11101,887822711
327,4,Photo,22,M,student,11101,887745744
327,2,Document,22,M,student,11101,887822530
327,4,Document,22,M,student,11101,887745661
327,5,Document,22,M,student,11101,887820493
327,3,Document,22,M,student,11101,887747299
327,4,Menu,22,M,student,11101,887745661
327,3,Menu,22,M,student,11101,887820341
327,5,Menu,22,M,student,11101,887820828
327,2,Menu,22,M,student,11101,887744064
328,4,Layout,51,M,administrator,6779,885045844
328,5,Layout,51,M,administrator,6779,885046498
328,3,Layout,51,M,administrator,6779,885049535
328,4,Adventure,51,M,administrator,6779,893195665
328,3,Adventure,51,M,administrator,6779,885046174
328,5,Adventure,51,M,administrator,6779,885045678
328,4,Button,51,M,administrator,6779,885047281
328,5,Button,51,M,administrator,6779,885045931
328,1,Button,51,M,administrator,6779,886038183
328,3,Button,51,M,administrator,6779,885048730
328,2,Button,51,M,administrator,6779,885046174
328,4,Search,51,M,administrator,6779,885046977
328,3,Search,51,M,administrator,6779,885049790
328,5,Search,51,M,administrator,6779,885044452
328,2,Search,51,M,administrator,6779,886037257
328,4,Contact,51,M,administrator,6779,885044566
328,3,Contact,51,M,administrator,6779,886038224
328,5,Contact,51,M,administrator,6779,885046052
328,2,Contact,51,M,administrator,6779,885048101
328,3,Question,51,M,administrator,6779,885047417
328,2,Question,51,M,administrator,6779,885044940
328,4,Question,51,M,administrator,6779,885047252
328,5,Question,51,M,administrator,6779,885045931
328,4,Color,51,M,administrator,6779,885046912
328,3,Color,51,M,administrator,6779,885045844
328,5,Color,51,M,administrator,6779,885045844
328,2,Color,51,M,administrator,6779,885048895
328,2,Header,51,M,administrator,6779,885044607
328,4,Header,51,M,administrator,6779,885048062
328,3,Header,51,M,administrator,6779,885047593
328,1,Header,51,M,administrator,6779,885048666
328,5,Header,51,M,administrator,6779,885046376
328,5,Report,51,M,administrator,6779,885046654
328,3,Report,51,M,administrator,6779,885047670
328,1,Report,51,M,administrator,6779,886036585
328,4,Report,51,M,administrator,6779,885049112
328,2,Report,51,M,administrator,6779,893195825
328,5,Home,51,M,administrator,6779,885045805
328,4,Home,51,M,administrator,6779,885046420
328,3,Home,51,M,administrator,6779,885047627
328,2,Home,51,M,administrator,6779,885048762
328,1,Content,51,M,administrator,6779,885049756
328,3,Content,51,M,administrator,6779,885047336
328,4,Content,51,M,administrator,6779,885046455
328,5,Content,51,M,administrator,6779,885045993
328,3,Link,51,M,administrator,6779,885048801
328,5,Link,51,M,administrator,6779,885047373
328,4,Link,51,M,administrator,6779,885048930
328,2,Link,51,M,administrator,6779,885047670
328,3,Space,51,M,administrator,6779,885046744
328,4,Space,51,M,administrator,6779,885045740
328,2,Space,51,M,administrator,6779,888641528
328,5,Space,51,M,administrator,6779,885044482
328,2,unknown,51,M,administrator,6779,885049405
328,3,unknown,51,M,administrator,6779,885046498
328,5,unknown,51,M,administrator,6779,885046537
328,4,unknown,51,M,administrator,6779,885046244
328,4,Animation,51,M,administrator,6779,885047865
328,3,Animation,51,M,administrator,6779,885049024
328,5,Animation,51,M,administrator,6779,888641556
328,4,Form,51,M,administrator,6779,885047099
328,5,Form,51,M,administrator,6779,885046206
328,3,Form,51,M,administrator,6779,885044418
328,2,Form,51,M,administrator,6779,885045528
328,3,Photo,51,M,administrator,6779,885049535
328,4,Photo,51,M,administrator,6779,885045844
328,5,Photo,51,M,administrator,6779,888641915
328,2,Photo,51,M,administrator,6779,885048730
328,2,Document,51,M,administrator,6779,888641949
328,3,Document,51,M,administrator,6779,885047194
328,4,Document,51,M,administrator,6779,885048266
328,5,Document,51,M,administrator,6779,885045844
328,4,Menu,51,M,administrator,6779,885046537
328,3,Menu,51,M,administrator,6779,885047737
328,2,Menu,51,M,administrator,6779,885049460
328,1,Menu,51,M,administrator,6779,885047511
328,5,Menu,51,M,administrator,6779,885045740
329,4,Layout,48,M,educator,1720,891656178
329,3,Layout,48,M,educator,1720,891656640
329,5,Layout,48,M,educator,1720,891655191
329,2,Adventure,48,M,educator,1720,891655812
329,3,Adventure,48,M,educator,1720,891656347
329,4,Adventure,48,M,educator,1720,891655932
329,2,Button,48,M,educator,1720,891655383
329,4,Button,48,M,educator,1720,891656347
329,2,Search,48,M,educator,1720,891656391
329,3,Search,48,M,educator,1720,891656640
329,4,Search,48,M,educator,1720,891655291
329,4,Contact,48,M,educator,1720,891655812
329,2,Contact,48,M,educator,1720,891656300
329,4,Question,48,M,educator,1720,891655741
329,4,Color,48,M,educator,1720,891656347
329,2,Color,48,M,educator,1720,891656391
329,3,Color,48,M,educator,1720,891656639
329,3,Header,48,M,educator,1720,891656300
329,3,Report,48,M,educator,1720,891656429
329,5,Report,48,M,educator,1720,891655812
329,4,Home,48,M,educator,1720,891656639
329,2,Home,48,M,educator,1720,891655191
329,3,Home,48,M,educator,1720,891656639
329,4,Content,48,M,educator,1720,891655350
329,2,Content,48,M,educator,1720,891655614
329,3,Content,48,M,educator,1720,891656072
329,3,Link,48,M,educator,1720,891655905
329,4,Link,48,M,educator,1720,891655431
329,2,Link,48,M,educator,1720,891655545
329,3,Space,48,M,educator,1720,891656237
329,4,unknown,48,M,educator,1720,891656206
329,2,unknown,48,M,educator,1720,891655594
329,5,Animation,48,M,educator,1720,891655191
329,4,Form,48,M,educator,1720,891655741
329,5,Form,48,M,educator,1720,891655905
329,3,Photo,48,M,educator,1720,891655905
329,4,Photo,48,M,educator,1720,891655868
329,4,Document,48,M,educator,1720,891656429
329,3,Document,48,M,educator,1720,891655961
329,3,Menu,48,M,educator,1720,891656072
330,5,Layout,35,F,educator,33884,876546752
330,4,Layout,35,F,educator,33884,876544632
330,3,Adventure,35,F,educator,33884,876546172
330,5,Adventure,35,F,educator,33884,876547220
330,4,Adventure,35,F,educator,33884,876544953
330,5,Button,35,F,educator,33884,876546526
330,4,Button,35,F,educator,33884,876545058
330,3,Button,35,F,educator,33884,876544480
330,5,Search,35,F,educator,33884,876546619
330,4,Search,35,F,educator,33884,876547220
330,3,Contact,35,F,educator,33884,876546694
330,5,Contact,35,F,educator,33884,876547311
330,4,Contact,35,F,educator,33884,876544632
330,4,Question,35,F,educator,33884,876547004
330,5,Question,35,F,educator,33884,876546753
330,3,Color,35,F,educator,33884,876547500
330,4,Color,35,F,educator,33884,876544278
330,5,Color,35,F,educator,33884,876547032
330,5,Header,35,F,educator,33884,876546782
330,4,Header,35,F,educator,33884,876544507
330,3,Header,35,F,educator,33884,876546439
330,5,Report,35,F,educator,33884,876545417
330,2,Report,35,F,educator,33884,876547737
330,4,Report,35,F,educator,33884,876547853
330,5,Home,35,F,educator,33884,876546033
330,3,Home,35,F,educator,33884,876547500
330,5,Content,35,F,educator,33884,876544311
330,4,Content,35,F,educator,33884,876547426
330,4,Link,35,F,educator,33884,876547378
330,5,Link,35,F,educator,33884,876547032
330,3,Link,35,F,educator,33884,876546105
330,4,Space,35,F,educator,33884,876544690
330,5,Space,35,F,educator,33884,876544998
330,5,unknown,35,F,educator,33884,876545625
330,3,unknown,35,F,educator,33884,876547032
330,4,unknown,35,F,educator,33884,876546948
330,5,Animation,35,F,educator,33884,876547925
330,4,Animation,35,F,educator,33884,876546298
330,3,Animation,35,F,educator,33884,876547165
